first_name,last_name,emp_no,birth_date,from_date,to_date,title
Yahiko,Awdeh,205018,1965-01-26,1998-08-05,9999-01-01,Engineer
Moni,Kornyak,205085,1965-01-23,1991-09-26,9999-01-01,Technique Leader
Leszek,Spinelli,205174,1965-01-05,1998-12-10,9999-01-01,Staff
Masasuke,Makinen,205362,1965-01-25,1992-07-02,1997-06-01,Staff
Mary,Setiz,205500,1965-01-04,1989-01-13,9999-01-01,Senior Engineer
Stabislas,Broder,205627,1965-01-21,1996-07-16,9999-01-01,Engineer
Stabislas,Broder,205627,1965-01-21,1996-07-16,9999-01-01,Senior Engineer
Kien,Barreiro,205660,1965-01-27,2000-10-24,9999-01-01,Staff
Kien,Barreiro,205660,1965-01-27,1997-08-25,2000-10-24,Staff
Youjian,Yetto,205699,1965-01-31,1994-12-07,9999-01-01,Senior Staff
Youjian,Yetto,205699,1965-01-31,1994-12-07,9999-01-01,Staff
Limsoon,Skafidas,205789,1965-01-31,1999-08-10,9999-01-01,Senior Staff
Aiichiro,Kusalik,205863,1965-01-06,1990-10-04,9999-01-01,Engineer
Aiichiro,Kusalik,205863,1965-01-06,1990-10-04,9999-01-01,Senior Engineer
Temple,Joslin,206372,1965-01-17,1993-01-05,1995-11-14,Engineer
Temple,Joslin,206372,1965-01-17,1995-11-14,1996-04-24,Engineer
Yucai,Fabrizio,206748,1965-01-07,1999-10-06,9999-01-01,Staff
Guadalupe,Pfau,206836,1965-01-12,1993-03-22,9999-01-01,Senior Staff
Guadalupe,Pfau,206836,1965-01-12,1993-03-22,9999-01-01,Staff
Vasilii,Cochrane,206865,1965-01-28,1991-09-13,2001-04-23,Engineer
Vasilii,Cochrane,206865,1965-01-28,1991-09-13,2001-04-23,Senior Engineer
Tzu,Sichman,206966,1965-01-21,1987-11-17,9999-01-01,Engineer
Tzu,Sichman,206966,1965-01-21,1987-11-17,9999-01-01,Senior Engineer
Jacqueline,Akaboshi,207021,1965-01-20,1997-12-06,9999-01-01,Engineer
Zhiguo,Ariola,207068,1965-01-13,1994-09-07,9999-01-01,Senior Staff
Kellie,Schrooten,207204,1965-01-25,1991-01-17,9999-01-01,Assistant Engineer
Kellie,Schrooten,207204,1965-01-25,1991-01-17,9999-01-01,Engineer
Shuji,Barbanera,207401,1965-01-04,1987-08-10,9999-01-01,Senior Staff
Shuji,Barbanera,207401,1965-01-04,1987-08-10,9999-01-01,Staff
Baziley,Falck,207551,1965-01-15,1995-02-18,9999-01-01,Assistant Engineer
Chinya,Kamble,207779,1965-01-16,1992-05-31,9999-01-01,Senior Staff
Remko,Vieth,207980,1965-01-07,1990-11-22,9999-01-01,Senior Staff
Remko,Vieth,207980,1965-01-07,1990-11-22,9999-01-01,Staff
Manu,Rothenberg,208147,1965-01-09,1988-12-06,9999-01-01,Engineer
Manu,Rothenberg,208147,1965-01-09,1988-12-06,9999-01-01,Senior Engineer
Shen,Flanders,208330,1965-01-11,1989-07-03,9999-01-01,Senior Staff
Shen,Flanders,208330,1965-01-11,1989-07-03,9999-01-01,Staff
Larisa,Lukaszewicz,208639,1965-01-27,1989-10-10,1996-10-30,Senior Staff
Larisa,Lukaszewicz,208639,1965-01-27,1989-10-10,1996-10-30,Staff
Larisa,Lukaszewicz,208639,1965-01-27,1996-10-30,9999-01-01,Senior Staff
Larisa,Lukaszewicz,208639,1965-01-27,1996-10-30,9999-01-01,Staff
Phillip,Schade,208653,1965-01-23,1989-03-03,9999-01-01,Engineer
Phillip,Schade,208653,1965-01-23,1989-03-03,9999-01-01,Senior Engineer
Pranjal,Juneja,208784,1965-01-30,1985-03-21,9999-01-01,Senior Engineer
Xinyu,Edelhoff,209101,1965-01-05,1997-10-26,9999-01-01,Senior Engineer
Krassimir,Garnier,209443,1965-01-19,1998-01-26,9999-01-01,Senior Staff
Adhemar,Leonhardt,209456,1965-01-19,1998-11-01,1999-07-27,Engineer
Adhemar,Leonhardt,209456,1965-01-19,1999-07-27,1999-12-30,Engineer
Dante,Covnot,209565,1965-01-09,1989-05-28,9999-01-01,Senior Staff
Dante,Covnot,209565,1965-01-09,1989-05-28,9999-01-01,Staff
Tianruo,Bratten,209681,1965-01-20,1997-10-10,1998-04-03,Senior Staff
Tianruo,Bratten,209681,1965-01-20,1996-07-28,1997-10-10,Senior Staff
Nimmagadda,Baak,209712,1965-01-17,1987-10-30,9999-01-01,Assistant Engineer
Nimmagadda,Baak,209712,1965-01-17,1987-10-30,9999-01-01,Engineer
Roded,Veevers,209945,1965-01-27,1990-10-23,1996-01-08,Engineer
Shalesh,Lovengreen,210017,1965-01-28,1990-09-29,9999-01-01,Senior Staff
Shalesh,Lovengreen,210017,1965-01-28,1990-09-29,9999-01-01,Staff
Lihong,Zeilberger,210292,1965-01-18,1996-04-28,9999-01-01,Staff
Gino,Lagarias,210449,1965-01-19,1997-06-22,9999-01-01,Engineer
Adam,Besancenot,210529,1965-01-29,1990-09-27,1995-02-04,Senior Staff
Arco,Crouzet,210610,1965-01-23,1994-09-03,2000-09-30,Assistant Engineer
Arco,Crouzet,210610,1965-01-23,1994-09-03,2000-09-30,Engineer
Saniya,Stenning,210752,1965-01-25,1986-12-10,9999-01-01,Senior Staff
Saniya,Stenning,210752,1965-01-25,1986-12-10,9999-01-01,Staff
Werner,Ranze,210786,1965-01-31,1998-06-05,9999-01-01,Staff
Zhonghua,Snyers,211569,1965-02-01,1989-04-23,1999-07-18,Senior Staff
Zhonghua,Snyers,211569,1965-02-01,1989-04-23,1999-07-18,Staff
Zhonghua,Snyers,211569,1965-02-01,1988-10-08,1989-04-23,Senior Staff
Zhonghua,Snyers,211569,1965-02-01,1988-10-08,1989-04-23,Staff
Domenico,Ratnaker,211858,1965-01-08,1985-03-24,9999-01-01,Engineer
Domenico,Ratnaker,211858,1965-01-08,1985-03-24,9999-01-01,Senior Engineer
Gao,Ranze,211879,1965-01-12,1994-11-24,9999-01-01,Engineer
Gao,Ranze,211879,1965-01-12,1994-11-24,9999-01-01,Senior Engineer
Anwar,Bain,211967,1965-01-07,1989-01-22,9999-01-01,Engineer
Anwar,Bain,211967,1965-01-07,1989-01-22,9999-01-01,Senior Engineer
Tomokazu,Byoun,212074,1965-01-11,1996-07-30,2002-04-08,Engineer
Leni,Henders,212093,1965-01-11,1993-11-19,9999-01-01,Senior Staff
Leni,Henders,212093,1965-01-11,1993-11-19,9999-01-01,Staff
Debatosh,Rajala,212131,1965-01-21,1994-01-19,1994-04-22,Staff
Sailaja,Holburn,212154,1965-01-17,1991-03-04,9999-01-01,Senior Staff
Sailaja,Holburn,212154,1965-01-17,1991-03-04,9999-01-01,Staff
Claudi,Stanfel,212361,1965-01-16,1996-01-07,9999-01-01,Engineer
Claudi,Stanfel,212361,1965-01-16,1996-01-07,9999-01-01,Senior Engineer
Kien,Bennis,212703,1965-01-02,1993-01-06,1998-03-14,Engineer
Qingxiang,Swan,212810,1965-01-16,1990-10-04,2002-03-13,Senior Staff
Qingxiang,Swan,212810,1965-01-16,1990-10-04,2002-03-13,Staff
Yongmao,Fontan,213016,1965-01-22,1993-07-26,9999-01-01,Engineer
Yongmao,Fontan,213016,1965-01-22,1993-07-26,9999-01-01,Senior Engineer
Tru,Danecki,213140,1965-01-10,1997-03-31,9999-01-01,Staff
Pranas,Narwekar,213384,1965-01-04,1985-09-26,9999-01-01,Engineer
Pranas,Narwekar,213384,1965-01-04,1985-09-26,9999-01-01,Senior Engineer
Armond,Perly,213447,1965-02-01,1989-09-14,9999-01-01,Engineer
Armond,Perly,213447,1965-02-01,1989-09-14,9999-01-01,Senior Engineer
Sivanarayana,Ranka,214184,1965-01-11,1999-10-25,2001-05-03,Engineer
Xiaoqiang,Cardazo,214215,1965-01-25,1993-05-28,9999-01-01,Senior Staff
Rayond,Klassen,214391,1965-01-15,1993-09-11,9999-01-01,Senior Staff
Rayond,Klassen,214391,1965-01-15,1993-09-11,9999-01-01,Staff
Peer,Molberg,214427,1965-01-29,1996-11-17,9999-01-01,Engineer
Ingmar,Kohling,214539,1965-01-27,1995-04-25,9999-01-01,Engineer
Shirish,Vickson,214634,1965-01-12,1989-10-24,9999-01-01,Engineer
Shirish,Vickson,214634,1965-01-12,1989-10-24,9999-01-01,Senior Engineer
Arfst,Chepyzhov,214789,1965-01-28,1989-02-06,9999-01-01,Engineer
Arfst,Chepyzhov,214789,1965-01-28,1989-02-06,9999-01-01,Senior Engineer
Prasadram,Qiwen,214807,1965-01-13,1992-09-04,1997-11-25,Assistant Engineer
Prasadram,Qiwen,214807,1965-01-13,1992-09-04,1997-11-25,Engineer
Gopalakrishnan,Angel,214866,1965-02-01,1997-07-05,9999-01-01,Engineer
Gopalakrishnan,Angel,214866,1965-02-01,1997-07-05,9999-01-01,Senior Engineer
Dinkar,Hoppenstand,214995,1965-01-12,1994-05-04,9999-01-01,Engineer
Flemming,Kroha,215419,1965-01-16,1995-01-23,9999-01-01,Staff
Munehiro,Manders,215629,1965-01-15,1987-05-18,9999-01-01,Senior Staff
Munehiro,Manders,215629,1965-01-15,1987-05-18,9999-01-01,Staff
Sven,Speer,215746,1965-01-08,1999-07-08,9999-01-01,Staff
Pramod,Loncour,215843,1965-01-30,1987-03-31,9999-01-01,Senior Staff
Pramod,Loncour,215843,1965-01-30,1987-03-31,9999-01-01,Staff
Sahrah,Angiulli,216054,1965-01-24,1986-07-31,9999-01-01,Senior Staff
Sahrah,Angiulli,216054,1965-01-24,1986-07-31,9999-01-01,Staff
Shuichi,Anick,216062,1965-01-22,1985-11-24,1999-10-26,Engineer
Shuichi,Anick,216062,1965-01-22,1985-11-24,1999-10-26,Senior Engineer
Francoise,Rullman,216246,1965-01-21,1997-12-30,2000-01-12,Staff
Aiichiro,Cromarty,216342,1965-01-22,1995-06-10,9999-01-01,Engineer
Aiichiro,Cromarty,216342,1965-01-22,1995-06-10,9999-01-01,Senior Engineer
Byong,Gustavson,216375,1965-01-16,1985-03-12,9999-01-01,Senior Engineer
Xiaocheng,Suermann,216502,1965-01-26,1997-12-15,9999-01-01,Engineer
Ashish,Vidya,216573,1965-01-29,1989-06-16,9999-01-01,Engineer
Ashish,Vidya,216573,1965-01-29,1989-06-16,9999-01-01,Senior Engineer
Lena,Lenart,216921,1965-01-22,1990-12-25,9999-01-01,Senior Staff
Lena,Lenart,216921,1965-01-22,1990-12-25,9999-01-01,Staff
Otmar,Engberts,217026,1965-01-11,1993-08-16,9999-01-01,Senior Staff
Otmar,Engberts,217026,1965-01-11,1993-08-16,9999-01-01,Staff
Masami,Puoti,217080,1965-01-12,2000-01-21,9999-01-01,Senior Engineer
Yuchang,Eldridge,217272,1965-01-21,1986-08-01,9999-01-01,Senior Staff
Yuchang,Eldridge,217272,1965-01-21,1986-08-01,9999-01-01,Staff
Yannik,Spelt,217286,1965-01-05,1992-09-22,9999-01-01,Technique Leader
Abdelwaheb,Denis,217320,1965-01-10,1993-09-10,9999-01-01,Engineer
Horward,Marzano,217363,1965-01-14,1996-04-11,9999-01-01,Staff
Jianhao,Molenaar,217387,1965-01-21,1987-10-22,9999-01-01,Engineer
Jianhao,Molenaar,217387,1965-01-21,1987-10-22,9999-01-01,Senior Engineer
Panayotis,Lukaszewicz,217551,1965-01-02,1989-06-06,9999-01-01,Engineer
Panayotis,Lukaszewicz,217551,1965-01-02,1989-06-06,9999-01-01,Senior Engineer
Shay,Servieres,217800,1965-02-01,1998-08-06,9999-01-01,Senior Staff
Mokhtar,Poupard,218022,1965-01-26,1992-02-02,9999-01-01,Technique Leader
Jiong,Garnham,218100,1965-01-24,1990-01-02,9999-01-01,Senior Staff
Jiong,Garnham,218100,1965-01-24,1990-01-02,9999-01-01,Staff
Almudena,Genin,218299,1965-01-09,1986-09-26,2001-11-06,Senior Staff
Almudena,Genin,218299,1965-01-09,1986-09-26,2001-11-06,Staff
Eckart,Foong,218829,1965-01-17,1989-11-26,1996-01-28,Staff
Unal,DuBourdieux,218831,1965-01-16,1996-03-13,9999-01-01,Engineer
Kristine,Bierman,219035,1965-01-18,1988-05-13,9999-01-01,Technique Leader
Aemilian,Kusalik,219047,1965-01-30,1987-05-27,9999-01-01,Engineer
Aemilian,Kusalik,219047,1965-01-30,1987-05-27,9999-01-01,Senior Engineer
Marsal,Acton,219052,1965-01-06,1995-08-02,9999-01-01,Staff
Subhrajyoti,Denna,219417,1965-01-29,1996-07-25,9999-01-01,Staff
Moie,Zastre,219497,1965-01-22,1991-10-11,9999-01-01,Technique Leader
Susanna,Reeken,219967,1965-01-16,1998-03-16,9999-01-01,Senior Staff
Demos,Asser,220029,1965-01-17,1985-11-04,9999-01-01,Senior Engineer
Reinhard,Slaats,220131,1965-01-09,1994-06-08,9999-01-01,Engineer
Reinhard,Slaats,220131,1965-01-09,1994-06-08,9999-01-01,Senior Engineer
Poorav,Laventhal,220418,1965-01-23,1997-08-16,9999-01-01,Staff
Sibyl,Rabehasaina,220528,1965-01-06,1998-02-23,9999-01-01,Senior Staff
Poornachandra,Zielinski,220582,1965-01-08,1996-02-13,9999-01-01,Senior Staff
Poornachandra,Zielinski,220582,1965-01-08,1996-02-13,9999-01-01,Staff
Yuping,Babb,220611,1965-01-23,1995-01-31,9999-01-01,Senior Staff
Yuping,Babb,220611,1965-01-23,1995-01-31,9999-01-01,Staff
Shigenori,Deville,220625,1965-01-25,1992-12-24,9999-01-01,Technique Leader
Nahid,Gyimothy,220699,1965-01-07,1995-08-18,9999-01-01,Staff
Perla,Orlowska,220799,1965-01-17,1990-12-03,1998-10-13,Senior Engineer
Perla,Orlowska,220799,1965-01-17,1998-10-13,9999-01-01,Senior Engineer
Tesuya,dAstous,221126,1965-01-23,1988-11-29,9999-01-01,Engineer
Tesuya,dAstous,221126,1965-01-23,1988-11-29,9999-01-01,Senior Engineer
Saddek,Farris,221367,1965-01-13,1990-11-06,9999-01-01,Senior Staff
Abdulah,Pocchiola,221369,1965-01-28,1996-08-28,9999-01-01,Engineer
Djenana,Marrevee,221435,1965-01-06,1994-02-06,9999-01-01,Engineer
Djenana,Marrevee,221435,1965-01-06,1994-02-06,9999-01-01,Senior Engineer
Szabolcs,Georgatos,221699,1965-01-15,1999-08-16,2000-02-06,Engineer
Sangeeta,Kalefeld,221973,1965-01-17,1990-06-06,9999-01-01,Senior Staff
Sangeeta,Kalefeld,221973,1965-01-17,1990-06-06,9999-01-01,Staff
Stein,Uludag,222206,1965-01-21,1988-01-30,9999-01-01,Senior Staff
Stein,Uludag,222206,1965-01-21,1988-01-30,9999-01-01,Staff
Miyeon,Billingsley,222311,1965-01-20,1992-12-05,9999-01-01,Senior Engineer
Matt,Chvatal,222319,1965-01-20,1994-11-09,9999-01-01,Senior Engineer
Valdiodio,Schlumberger,222354,1965-01-15,1993-08-07,9999-01-01,Assistant Engineer
Valdiodio,Schlumberger,222354,1965-01-15,1993-08-07,9999-01-01,Engineer
Badri,Schapire,222616,1965-02-01,1998-01-19,9999-01-01,Assistant Engineer
Lein,Delaune,222701,1965-01-24,1990-06-30,1991-09-14,Senior Staff
Kazuhiko,Kushner,222770,1965-01-22,1995-08-01,9999-01-01,Senior Engineer
Annemarie,Zallocco,222878,1965-01-10,1996-12-01,9999-01-01,Engineer
Annemarie,Zallocco,222878,1965-01-10,1996-12-01,9999-01-01,Senior Engineer
Annemarie,Zallocco,222878,1965-01-10,1990-05-28,1996-12-01,Engineer
Annemarie,Zallocco,222878,1965-01-10,1990-05-28,1996-12-01,Senior Engineer
Limsoon,Erol,222926,1965-01-10,1997-12-31,9999-01-01,Senior Engineer
Gopalakrishnan,Suermann,222952,1965-01-28,1991-04-30,9999-01-01,Engineer
Gopalakrishnan,Suermann,222952,1965-01-28,1991-04-30,9999-01-01,Senior Engineer
Leaf,Awdeh,222998,1965-01-07,1992-10-02,9999-01-01,Senior Staff
Leaf,Awdeh,222998,1965-01-07,1992-10-02,9999-01-01,Staff
Leaf,Awdeh,222998,1965-01-07,1985-02-20,1992-10-02,Senior Staff
Leaf,Awdeh,222998,1965-01-07,1985-02-20,1992-10-02,Staff
Hidefumi,Moehrke,223593,1965-01-20,1998-03-04,9999-01-01,Staff
Chiranjit,Dredge,223595,1965-02-01,1999-09-05,9999-01-01,Technique Leader
Annemarie,Bressoud,224135,1965-01-02,1998-06-23,9999-01-01,Engineer
Perry,Chachaty,224335,1965-01-29,1985-07-22,9999-01-01,Engineer
Perry,Chachaty,224335,1965-01-29,1985-07-22,9999-01-01,Senior Engineer
True,Shobatake,224390,1965-01-24,1996-05-17,9999-01-01,Senior Staff
George,Miake,224934,1965-01-05,1988-01-02,9999-01-01,Senior Staff
George,Miake,224934,1965-01-05,1988-01-02,9999-01-01,Staff
Remmert,Quaggetto,225438,1965-01-14,1992-04-28,9999-01-01,Senior Staff
Remmert,Quaggetto,225438,1965-01-14,1992-04-28,9999-01-01,Staff
Masasuke,Genin,225601,1965-01-13,1994-06-25,9999-01-01,Assistant Engineer
Masasuke,Genin,225601,1965-01-13,1994-06-25,9999-01-01,Engineer
Ipke,Kieras,225788,1965-01-08,1995-12-18,9999-01-01,Engineer
Ramalingam,Remmele,225867,1965-01-26,1999-09-03,9999-01-01,Senior Engineer
Mooi,Cooman,225964,1965-01-19,1989-06-07,9999-01-01,Engineer
Mooi,Cooman,225964,1965-01-19,1989-06-07,9999-01-01,Senior Engineer
Giordano,Gini,226216,1965-01-28,1993-08-14,9999-01-01,Technique Leader
Herbert,Erva,226227,1965-01-07,1986-09-06,9999-01-01,Engineer
Herbert,Erva,226227,1965-01-07,1986-09-06,9999-01-01,Senior Engineer
Gio,Murtha,227354,1965-01-12,1986-11-11,9999-01-01,Engineer
Gio,Murtha,227354,1965-01-12,1986-11-11,9999-01-01,Senior Engineer
Macha,Schnabel,227476,1965-01-11,1988-05-11,9999-01-01,Engineer
Macha,Schnabel,227476,1965-01-11,1988-05-11,9999-01-01,Senior Engineer
Mikhail,Rousseau,227681,1965-01-30,1998-11-30,9999-01-01,Staff
Garnik,Luce,227899,1965-01-23,1998-09-15,9999-01-01,Staff
Francesca,Azuma,227901,1965-01-26,1996-06-08,9999-01-01,Senior Staff
Francesca,Azuma,227901,1965-01-26,1996-06-08,9999-01-01,Staff
IEEE,Kroll,228098,1965-01-18,1997-05-10,1998-02-17,Engineer
IEEE,Kroll,228098,1965-01-18,1998-02-17,9999-01-01,Engineer
Yuriy,Plump,228248,1965-01-09,1988-09-08,9999-01-01,Senior Staff
Yuriy,Plump,228248,1965-01-09,1988-09-08,9999-01-01,Staff
Bilhanan,Brendel,228554,1965-01-03,1990-12-23,9999-01-01,Senior Staff
Takanari,Pelc,228575,1965-01-03,1990-08-18,1992-09-25,Engineer
Nahla,Smailagic,228766,1965-01-11,1993-02-12,9999-01-01,Engineer
Nahla,Smailagic,228766,1965-01-11,1993-02-12,9999-01-01,Senior Engineer
Nahla,Smailagic,228766,1965-01-11,1991-11-22,1993-02-12,Engineer
Nahla,Smailagic,228766,1965-01-11,1991-11-22,1993-02-12,Senior Engineer
Berry,Yurek,229098,1965-01-08,1995-08-16,9999-01-01,Senior Staff
Filipe,Erol,229207,1965-01-30,1997-07-11,1999-08-15,Senior Engineer
Fabrizio,Lichtman,229220,1965-01-21,1987-02-09,9999-01-01,Engineer
Fabrizio,Lichtman,229220,1965-01-21,1987-02-09,9999-01-01,Senior Engineer
Harjit,Terekhov,229248,1965-01-27,1995-10-19,9999-01-01,Staff
Kwangho,Petereit,229352,1965-01-07,1999-08-10,2000-05-06,Engineer
Dulce,Magliocco,229364,1965-01-07,1987-02-13,1987-02-23,Staff
Pohua,Tasistro,229386,1965-01-03,1989-06-02,1994-11-04,Technique Leader
Pohua,Tasistro,229386,1965-01-03,1994-11-04,9999-01-01,Technique Leader
Paloma,Henseler,229391,1965-01-15,1991-06-11,9999-01-01,Engineer
Paloma,Henseler,229391,1965-01-15,1991-06-11,9999-01-01,Senior Engineer
Gilbert,Kilgour,229404,1965-01-11,1996-04-05,9999-01-01,Staff
Moni,Schach,229547,1965-01-03,1986-07-04,9999-01-01,Senior Staff
Moni,Schach,229547,1965-01-03,1986-07-04,9999-01-01,Staff
Mokhtar,Sherertz,229690,1965-01-08,1988-06-09,1995-11-08,Senior Staff
Mokhtar,Sherertz,229690,1965-01-08,1988-06-09,1995-11-08,Staff
Ewing,Millington,229727,1965-01-23,1999-09-28,9999-01-01,Engineer
Jamaludin,Fordan,229981,1965-01-19,1992-02-06,9999-01-01,Engineer
Jamaludin,Fordan,229981,1965-01-19,1992-02-06,9999-01-01,Senior Engineer
Tadahiro,Backhouse,230002,1965-01-07,1991-10-02,9999-01-01,Engineer
Tadahiro,Backhouse,230002,1965-01-07,1991-10-02,9999-01-01,Senior Engineer
Bezalel,Radivojevic,230126,1965-01-31,1988-07-02,9999-01-01,Senior Staff
Bezalel,Radivojevic,230126,1965-01-31,1988-07-02,9999-01-01,Staff
Renny,Alameldin,230287,1965-01-14,1997-09-28,9999-01-01,Assistant Engineer
Yinghua,Lorho,230354,1965-01-31,1991-08-09,9999-01-01,Senior Staff
Yinghua,Lorho,230354,1965-01-31,1991-08-09,9999-01-01,Staff
Kolar,Puppo,230498,1965-01-15,1990-04-25,9999-01-01,Engineer
Kolar,Puppo,230498,1965-01-15,1990-04-25,9999-01-01,Senior Engineer
Shahar,Negoita,230579,1965-01-17,1994-03-19,9999-01-01,Senior Staff
Shahar,Negoita,230579,1965-01-17,1994-03-19,9999-01-01,Staff
Dietrich,Crabtree,230689,1965-01-14,1986-05-24,9999-01-01,Senior Staff
Toshiki,Raney,230821,1965-01-20,1997-07-03,2000-03-21,Staff
Takushi,Brattka,230865,1965-01-02,1999-06-03,9999-01-01,Staff
Takushi,Brattka,230865,1965-01-02,1999-03-09,1999-06-03,Staff
Torsten,Slobodova,231043,1965-01-01,1992-07-20,2000-04-01,Assistant Engineer
Trygve,Siksek,231069,1965-01-22,1995-11-09,9999-01-01,Staff
Nectarios,Pramanik,231459,1965-01-28,1999-11-18,9999-01-01,Assistant Engineer
Chandrasekaran,Pearson,231671,1965-01-07,1995-04-14,9999-01-01,Staff
Goetz,Alvarado,231798,1965-01-28,1988-12-25,9999-01-01,Engineer
Goetz,Alvarado,231798,1965-01-28,1988-12-25,9999-01-01,Senior Engineer
Etsuo,Anandan,232178,1965-01-29,1989-12-13,9999-01-01,Senior Staff
Etsuo,Anandan,232178,1965-01-29,1989-12-13,9999-01-01,Staff
Nitsan,Rouquie,232209,1965-01-11,1988-08-01,9999-01-01,Engineer
Nitsan,Rouquie,232209,1965-01-11,1988-08-01,9999-01-01,Senior Engineer
Nikolaus,Yetto,232458,1965-01-04,1990-09-22,1992-08-22,Staff
Peternela,Klerer,232496,1965-01-31,1986-06-06,1994-06-08,Staff
Barry,Ramsak,232697,1965-01-23,1990-09-07,9999-01-01,Engineer
Barry,Ramsak,232697,1965-01-23,1990-09-07,9999-01-01,Senior Engineer
Tesuya,Bugrara,232723,1965-01-14,1993-02-13,9999-01-01,Assistant Engineer
Tesuya,Bugrara,232723,1965-01-14,1993-02-13,9999-01-01,Engineer
Alselm,Gargeya,233114,1965-01-20,1987-12-25,9999-01-01,Senior Engineer
Murthy,Angiulli,233247,1965-01-18,1986-08-02,1998-07-21,Engineer
Murthy,Angiulli,233247,1965-01-18,1986-08-02,1998-07-21,Senior Engineer
Khalid,Lenart,233394,1965-01-06,1995-12-24,9999-01-01,Engineer
Fay,Sundgren,233397,1965-01-16,1990-07-07,9999-01-01,Senior Staff
Fay,Sundgren,233397,1965-01-16,1990-07-07,9999-01-01,Staff
Etsuo,Usery,233426,1965-01-12,1995-03-02,9999-01-01,Engineer
Etsuo,Usery,233426,1965-01-12,1995-03-02,9999-01-01,Senior Engineer
Seongbae,Sluis,233533,1965-01-10,1988-09-22,1997-06-10,Senior Staff
Seongbae,Sluis,233533,1965-01-10,1988-09-22,1997-06-10,Staff
Cedric,Riefers,233690,1965-01-17,1994-09-08,9999-01-01,Engineer
Zissis,Lodder,233759,1965-01-14,1999-09-25,2000-05-27,Engineer
Zissis,Lodder,233759,1965-01-14,2000-05-27,9999-01-01,Engineer
Kotesh,Chachaty,233765,1965-01-20,1991-03-25,9999-01-01,Engineer
Kotesh,Chachaty,233765,1965-01-20,1991-03-25,9999-01-01,Senior Engineer
Baziley,Ballarin,233785,1965-01-30,1987-07-28,9999-01-01,Senior Staff
Baziley,Ballarin,233785,1965-01-30,1987-07-28,9999-01-01,Staff
Kellie,Heydon,233818,1965-01-01,1985-11-11,9999-01-01,Engineer
Kellie,Heydon,233818,1965-01-01,1985-11-11,9999-01-01,Senior Engineer
Luerbio,Terkki,234195,1965-01-07,1991-05-14,9999-01-01,Senior Staff
Luerbio,Terkki,234195,1965-01-07,1991-05-14,9999-01-01,Staff
Tzu,Impagliazzo,234278,1965-01-20,1990-11-14,1993-12-05,Staff
Foong,Aamodt,234739,1965-01-31,1986-06-28,9999-01-01,Senior Engineer
Irena,Dratva,235017,1965-01-17,1991-09-07,9999-01-01,Senior Staff
Irena,Dratva,235017,1965-01-17,1991-09-07,9999-01-01,Staff
Sverrir,Gyimothy,235096,1965-01-21,1987-03-21,1995-07-30,Senior Staff
Sverrir,Gyimothy,235096,1965-01-21,1987-03-21,1995-07-30,Staff
Sverrir,Gyimothy,235096,1965-01-21,1995-07-30,9999-01-01,Senior Staff
Sverrir,Gyimothy,235096,1965-01-21,1995-07-30,9999-01-01,Staff
Keiichiro,Feldmann,235269,1965-01-31,1997-12-20,1998-12-30,Staff
Gro,Prochazka,235325,1965-01-06,1992-10-16,9999-01-01,Engineer
Gro,Prochazka,235325,1965-01-06,1992-10-16,9999-01-01,Senior Engineer
Anneli,Joslin,235368,1965-01-09,1987-04-12,9999-01-01,Senior Engineer
Gio,Heuser,235458,1965-01-05,1992-06-28,9999-01-01,Senior Staff
Gio,Heuser,235458,1965-01-05,1992-06-28,9999-01-01,Staff
Tianruo,Speer,235546,1965-01-17,1985-10-30,1989-03-26,Staff
Henk,Anger,235729,1965-02-01,1993-01-19,9999-01-01,Senior Staff
Henk,Anger,235729,1965-02-01,1993-01-19,9999-01-01,Staff
Sampalli,Bergere,235780,1965-01-17,1994-04-08,9999-01-01,Senior Engineer
Jayesh,Spinelli,235793,1965-01-03,1992-07-18,1999-01-16,Senior Engineer
Jayesh,Spinelli,235793,1965-01-03,1999-01-16,9999-01-01,Senior Engineer
IEEE,Raczkowsky,236315,1965-01-31,1996-07-24,9999-01-01,Technique Leader
Berna,Nanard,236559,1965-01-20,1989-08-20,1991-03-18,Senior Engineer
Yechezkel,Maginnis,236566,1965-01-17,1992-12-11,9999-01-01,Senior Staff
Yechezkel,Maginnis,236566,1965-01-17,1992-12-11,9999-01-01,Staff
Insup,Reinhard,236591,1965-01-11,1985-04-08,9999-01-01,Senior Staff
Insup,Reinhard,236591,1965-01-11,1985-04-08,9999-01-01,Staff
Almudena,Rijckaert,236827,1965-01-28,1994-02-16,9999-01-01,Engineer
Almudena,Rijckaert,236827,1965-01-28,1994-02-16,9999-01-01,Senior Engineer
Huan,Olivero,236883,1965-01-27,1999-11-19,9999-01-01,Staff
Adel,Foote,236964,1965-01-17,1998-08-19,2000-03-20,Staff
Adel,Foote,236964,1965-01-17,2000-03-20,9999-01-01,Staff
Brendon,Fritzsche,237289,1965-01-24,1998-01-19,1999-12-18,Staff
Guadalupe,Perri,237400,1965-01-24,1996-06-27,1999-08-21,Technique Leader
