first_name,last_name,emp_no,title,from_date,to_date
Kinh,Krogh,77232,Staff,1985-11-13,1994-11-13
Kazuhisa,Krohm,77234,Engineer,1986-05-01,1991-05-01
Kazuhisa,Krohm,77234,Senior Engineer,1991-05-01,9999-01-01
Uri,Sommen,77241,Engineer,1992-07-24,1997-07-24
Uri,Sommen,77241,Senior Engineer,1997-07-24,9999-01-01
Garnet,Docker,77244,Staff,1997-01-18,9999-01-01
Rajmohan,Luiz,77247,Engineer,1988-08-16,1990-04-08
Arto,Keustermans,77263,Senior Staff,1995-09-30,9999-01-01
Arto,Keustermans,77263,Staff,1988-09-29,1995-09-30
Junichi,Dechter,77266,Assistant Engineer,1991-05-01,1999-05-01
Junichi,Dechter,77266,Engineer,1999-05-01,2000-06-11
Xuejun,Burnard,77279,Staff,1997-08-31,9999-01-01
Berhard,Roccetti,77292,Assistant Engineer,1995-01-25,2002-01-25
Berhard,Roccetti,77292,Engineer,2002-01-25,9999-01-01
Weijing,Taubman,77295,Senior Staff,1993-06-17,9999-01-01
Weijing,Taubman,77295,Staff,1985-06-17,1993-06-17
Wanqing,Zumaque,77297,Staff,1999-04-14,9999-01-01
Kazuhisa,Beausoleil,77299,Staff,1987-03-12,1989-02-07
Lihong,Reinhart,77302,Engineer,1985-12-29,1994-12-29
Lihong,Reinhart,77302,Senior Engineer,1994-12-29,9999-01-01
Augustine,Fabrizio,77314,Engineer,1986-12-16,1992-12-15
Augustine,Fabrizio,77314,Senior Engineer,1992-12-15,9999-01-01
Peternela,Milicic,77316,Engineer,1987-12-13,1995-12-13
Peternela,Milicic,77316,Senior Engineer,1995-12-13,9999-01-01
Gila,Isaac,77324,Senior Staff,1992-02-21,9999-01-01
Gila,Isaac,77324,Staff,1987-02-21,1992-02-21
Feiyu,Brickell,77325,Senior Staff,2002-07-03,9999-01-01
Feiyu,Brickell,77325,Staff,1994-07-03,2002-07-03
Jolita,Restivo,77331,Senior Staff,1994-10-14,9999-01-01
Jolita,Restivo,77331,Staff,1988-10-14,1994-10-14
Jaber,Hegner,77334,Engineer,1997-02-16,9999-01-01
Bodh,Khalil,77340,Engineer,1991-08-26,1998-10-05
Gian,Lorch,77344,Technique Leader,1988-04-05,9999-01-01
Jixiang,Klerer,77345,Engineer,1992-01-13,1992-02-09
Shir,Walston,77346,Senior Staff,1999-06-21,9999-01-01
Shir,Walston,77346,Staff,1990-06-21,1999-06-21
Goncalo,Butterworth,77349,Senior Staff,1990-07-11,9999-01-01
Goncalo,Butterworth,77349,Staff,1985-07-11,1990-07-11
Anneke,Dengi,77359,Staff,1994-02-24,9999-01-01
Elvia,Haddadi,77365,Senior Staff,1994-06-19,9999-01-01
Elvia,Haddadi,77365,Staff,1987-06-19,1994-06-19
Waiman,Sgarro,77372,Engineer,1996-05-03,1999-11-25
Laurentiu,Greibach,77374,Engineer,1987-07-23,1992-07-22
Laurentiu,Greibach,77374,Senior Engineer,1992-07-22,9999-01-01
Zissis,Crelier,77378,Senior Engineer,1988-03-03,9999-01-01
Bowen,McFarlan,77386,Senior Staff,1995-07-03,9999-01-01
Bowen,McFarlan,77386,Staff,1986-07-03,1995-07-03
Gully,Larfeldt,77390,Senior Staff,1985-09-02,9999-01-01
JiYoung,Polupanov,77391,Technique Leader,1986-02-23,9999-01-01
Mary,Wielonsky,77394,Engineer,1986-10-14,1994-10-14
Mary,Wielonsky,77394,Senior Engineer,1994-10-14,9999-01-01
Surveyors,Choobineh,77406,Senior Engineer,1986-11-25,9999-01-01
Kwun,Lienhardt,77414,Engineer,1996-05-29,2001-05-29
Kwun,Lienhardt,77414,Senior Engineer,2001-05-29,9999-01-01
Jiakeng,Masand,77420,Engineer,1989-12-20,1994-12-20
Jiakeng,Masand,77420,Senior Engineer,1994-12-20,9999-01-01
Malu,Neiman,77431,Assistant Engineer,1986-04-18,1989-07-11
Dekang,Engberts,77438,Engineer,1986-04-24,1992-04-23
Dekang,Engberts,77438,Senior Engineer,1992-04-23,9999-01-01
Sachio,Luca,77441,Engineer,1987-09-21,1994-09-21
Sachio,Luca,77441,Senior Engineer,1994-09-21,9999-01-01
Atilio,Coullard,77455,Engineer,1988-03-30,1994-03-30
Atilio,Coullard,77455,Senior Engineer,1994-03-30,9999-01-01
Subhankar,Cannard,77458,Engineer,1988-12-14,1996-12-14
Subhankar,Cannard,77458,Senior Engineer,1996-12-14,9999-01-01
Kiam,Usdin,77460,Engineer,1987-10-28,1993-10-27
Kiam,Usdin,77460,Senior Engineer,1993-10-27,9999-01-01
Takahiro,Matzel,77466,Engineer,1988-11-28,1993-11-28
Takahiro,Matzel,77466,Senior Engineer,1993-11-28,9999-01-01
Constantino,Lanzelotte,77469,Senior Staff,1987-10-15,9999-01-01
Chinho,Ouhyoung,77475,Senior Engineer,1988-12-26,9999-01-01
Kitty,Picel,77481,Senior Staff,1994-10-31,9999-01-01
Kitty,Picel,77481,Staff,1986-10-31,1994-10-31
Takahira,Iwayama,77500,Senior Staff,1996-07-06,9999-01-01
Takahira,Iwayama,77500,Staff,1988-07-06,1996-07-06
Adit,McFarlan,77527,Senior Staff,1990-03-02,1998-12-21
Adit,McFarlan,77527,Staff,1985-03-02,1990-03-02
Padma,Czaja,77531,Assistant Engineer,1990-08-11,1998-08-11
Padma,Czaja,77531,Engineer,1998-08-11,9999-01-01
Yonghong,Codenie,77535,Senior Staff,1992-05-23,9999-01-01
Yonghong,Codenie,77535,Staff,1985-05-23,1992-05-23
Masadi,Remmers,77538,Engineer,1986-03-09,1995-03-09
Masadi,Remmers,77538,Senior Engineer,1995-03-09,9999-01-01
Tse,Werthner,77540,Senior Engineer,1986-12-22,9999-01-01
Hideo,Furudate,77541,Engineer,1986-01-30,1994-01-30
Hideo,Furudate,77541,Senior Engineer,1994-01-30,9999-01-01
Constantino,Cannard,77543,Engineer,1995-10-01,1996-05-22
Gopalakrishnan,Paciorek,77545,Engineer,1987-11-09,1994-11-09
Gopalakrishnan,Paciorek,77545,Senior Engineer,1994-11-09,9999-01-01
Lansing,Ossenbruggen,77551,Senior Staff,1988-05-28,9999-01-01
Troy,Iisaka,77554,Engineer,1987-06-14,1993-06-13
Troy,Iisaka,77554,Senior Engineer,1993-06-13,9999-01-01
Ranga,Welham,77558,Engineer,1987-08-09,1996-08-08
Ranga,Welham,77558,Senior Engineer,1996-08-08,9999-01-01
Gianluca,Openshaw,77562,Senior Engineer,1985-12-14,9999-01-01
Erzsebet,Peck,77568,Senior Staff,2001-05-20,9999-01-01
Erzsebet,Peck,77568,Staff,1993-05-20,2001-05-20
Odoardo,Coorg,77571,Senior Staff,1996-12-07,9999-01-01
Odoardo,Coorg,77571,Staff,1990-12-08,1996-12-07
Gro,Barriga,77573,Senior Staff,2000-10-01,9999-01-01
Gro,Barriga,77573,Staff,1994-10-02,2000-10-01
Shooichi,Mandelberg,77579,Senior Staff,1986-04-05,2002-04-20
Ennio,Rossi,77585,Technique Leader,1996-09-09,2001-12-21
Gudjon,Rosca,77599,Senior Staff,1995-04-23,9999-01-01
Gudjon,Rosca,77599,Staff,1988-04-22,1995-04-23
Frederique,Toyoshima,77601,Senior Staff,1994-05-03,9999-01-01
Frederique,Toyoshima,77601,Staff,1986-05-03,1994-05-03
Sanjeeva,Kadhim,77610,Senior Engineer,1993-11-29,9999-01-01
Stabislas,Frijda,77613,Staff,1997-07-28,9999-01-01
Jianwen,Krupka,77615,Staff,1999-11-04,9999-01-01
Takushi,Anger,77623,Engineer,1987-08-21,1993-08-20
Takushi,Anger,77623,Senior Engineer,1993-08-20,9999-01-01
Berni,Nishimukai,77641,Senior Staff,1993-04-06,9999-01-01
Berni,Nishimukai,77641,Staff,1987-04-07,1993-04-06
Ziva,Swen,77644,Senior Engineer,1985-07-25,9999-01-01
Idoia,Bennis,77650,Engineer,1988-10-04,1993-10-04
Idoia,Bennis,77650,Senior Engineer,1993-10-04,9999-01-01
Geraldo,Chartres,77653,Engineer,1998-06-12,9999-01-01
Owen,Sridhar,77659,Senior Staff,1992-12-31,9999-01-01
Owen,Sridhar,77659,Staff,1987-01-01,1992-12-31
Taiji,Lamma,77663,Engineer,1993-12-27,2000-12-27
Taiji,Lamma,77663,Senior Engineer,2000-12-27,9999-01-01
Paddy,Fargier,77665,Engineer,1998-07-10,9999-01-01
Mohua,Domenig,77675,Senior Staff,2000-03-19,9999-01-01
Mohua,Domenig,77675,Staff,1992-03-19,2000-03-19
Abdelkader,Swan,77689,Senior Staff,1992-11-15,9999-01-01
Abdelkader,Swan,77689,Staff,1986-11-16,1992-11-15
Nahum,Thorensen,77690,Senior Staff,1996-08-10,2001-10-21
Christoper,Showalter,77691,Staff,1997-01-08,9999-01-01
Marie,Kalorkoti,77701,Staff,1986-10-10,1992-05-07
Barna,Jiang,77702,Senior Staff,1993-11-22,9999-01-01
Barna,Jiang,77702,Staff,1988-11-22,1993-11-22
Hercules,Casley,77712,Senior Staff,1997-07-29,9999-01-01
Hercules,Casley,77712,Staff,1990-07-29,1997-07-29
Bodo,Denti,77722,Senior Staff,1992-03-11,9999-01-01
Bodo,Denti,77722,Staff,1985-03-11,1992-03-11
Dulce,Krzyzanowski,77739,Senior Engineer,1986-05-09,1994-03-30
Claude,Felcyn,77741,Senior Staff,1991-10-09,9999-01-01
Claude,Felcyn,77741,Staff,1985-10-09,1991-10-09
Fen,Pollacia,77743,Senior Staff,1996-03-05,9999-01-01
Fen,Pollacia,77743,Staff,1987-03-06,1996-03-05
Yuqun,Lanzelotte,77746,Senior Staff,2001-11-02,9999-01-01
Yuqun,Lanzelotte,77746,Staff,1992-11-02,2001-11-02
Mayumi,Bharadwaj,77749,Engineer,1988-02-02,1997-02-01
Mayumi,Bharadwaj,77749,Senior Engineer,1997-02-01,9999-01-01
Manohar,Pelz,77758,Senior Engineer,1992-04-03,1994-01-15
Mahmut,Mitchem,77763,Senior Staff,1993-08-18,9999-01-01
Mahmut,Mitchem,77763,Staff,1987-08-19,1993-08-18
Tokuyasu,Picel,77768,Engineer,1987-12-22,1996-12-21
Tokuyasu,Picel,77768,Senior Engineer,1996-12-21,9999-01-01
Gen,Przulj,77770,Engineer,1992-01-04,2001-01-03
Gen,Przulj,77770,Senior Engineer,2001-01-03,9999-01-01
Hsiangchu,Varley,77775,Staff,1987-01-19,1991-09-23
Munehiro,Vieth,77786,Staff,1990-11-08,1992-02-11
Armond,Schwartzburd,77803,Senior Staff,1994-03-05,9999-01-01
Armond,Schwartzburd,77803,Staff,1985-03-05,1994-03-05
Yonghong,Marzano,77804,Senior Engineer,1986-11-27,1996-11-15
Ferdinand,Otillio,77814,Senior Engineer,1988-12-12,9999-01-01
Nikolaos,Cannane,77828,Senior Staff,1988-06-01,2000-05-26
Flemming,Parfitt,77829,Staff,1999-12-02,9999-01-01
Shuzo,Piazza,77838,Engineer,1990-07-13,1996-07-12
Shuzo,Piazza,77838,Senior Engineer,1996-07-12,9999-01-01
Aron,Haumacher,77847,Senior Engineer,1990-06-21,9999-01-01
Niranjan,Parascandalo,77852,Senior Staff,1994-09-29,9999-01-01
Niranjan,Parascandalo,77852,Staff,1987-09-29,1994-09-29
Basil,Crelier,77856,Staff,1997-07-13,9999-01-01
Toshimo,Kleiser,77861,Engineer,1985-10-19,1991-10-19
Toshimo,Kleiser,77861,Senior Engineer,1991-10-19,1995-11-11
Masamitsu,Swick,77869,Engineer,1991-02-27,1999-02-27
Masamitsu,Swick,77869,Senior Engineer,1999-02-27,9999-01-01
Danel,Pollacia,77884,Senior Engineer,1991-01-23,9999-01-01
Kien,Wegerle,77893,Engineer,1986-05-17,1991-05-17
Kien,Wegerle,77893,Senior Engineer,1991-05-17,9999-01-01
Yuchang,Christianini,77898,Engineer,1987-10-29,1995-10-29
Yuchang,Christianini,77898,Senior Engineer,1995-10-29,9999-01-01
Zhensheng,Serre,77906,Engineer,1988-01-11,1996-03-11
Frederique,Shimshoni,77908,Engineer,1989-03-08,1995-03-08
Frederique,Shimshoni,77908,Senior Engineer,1995-03-08,9999-01-01
Shimshon,Schnelling,77915,Senior Staff,1993-08-28,9999-01-01
Shimshon,Schnelling,77915,Staff,1988-08-28,1993-08-28
Kasidit,Schrooten,77923,Senior Staff,1985-10-16,9999-01-01
Herbert,Thibadeau,77926,Engineer,1992-10-04,1999-10-05
Herbert,Thibadeau,77926,Senior Engineer,1999-10-05,9999-01-01
Martien,Terlouw,77927,Engineer,1989-11-05,1996-04-10
Horward,Azevdeo,77936,Engineer,1986-12-19,1993-12-19
Horward,Azevdeo,77936,Senior Engineer,1993-12-19,9999-01-01
Nalini,Georgakopoulos,77942,Senior Staff,1993-07-09,1999-10-08
Nalini,Georgakopoulos,77942,Staff,1986-07-09,1993-07-09
Chaitali,Kawashima,77946,Engineer,1993-09-19,1999-09-19
Chaitali,Kawashima,77946,Senior Engineer,1999-09-19,2001-02-25
Demin,Merks,77948,Senior Staff,1992-08-29,9999-01-01
Demin,Merks,77948,Staff,1986-08-30,1992-08-29
Koichi,Dusink,77949,Engineer,1996-12-21,9999-01-01
Mona,Binding,77956,Senior Staff,1998-05-21,9999-01-01
Mona,Binding,77956,Staff,1989-05-21,1998-05-21
Fei,Shihab,77974,Engineer,1988-10-09,1993-10-09
Fei,Shihab,77974,Senior Engineer,1993-10-09,9999-01-01
Chikako,Christ,77975,Senior Staff,1995-10-19,9999-01-01
Chikako,Christ,77975,Staff,1987-10-19,1995-10-19
Yongmin,Sidje,77980,Senior Staff,1993-10-16,9999-01-01
Yongmin,Sidje,77980,Staff,1988-10-16,1993-10-16
Lucian,Daescu,77987,Engineer,1988-03-06,1996-03-06
Lucian,Daescu,77987,Senior Engineer,1996-03-06,2001-08-02
Tze,Gyimothy,77988,Assistant Engineer,1985-11-25,1990-11-25
Tze,Gyimothy,77988,Engineer,1990-11-25,1995-11-25
Tze,Gyimothy,77988,Senior Engineer,1995-11-25,9999-01-01
Vincent,Carrere,77990,Engineer,1986-05-28,1995-05-28
Vincent,Carrere,77990,Senior Engineer,1995-05-28,2001-05-08
Palash,Rosca,78006,Technique Leader,1999-11-11,9999-01-01
Gay,Ressouche,78014,Engineer,1986-03-07,1992-03-06
Gay,Ressouche,78014,Senior Engineer,1992-03-06,9999-01-01
Dmitry,Sooriamurthi,78038,Senior Staff,1996-04-11,9999-01-01
Dmitry,Sooriamurthi,78038,Staff,1987-04-12,1996-04-11
Genki,Heemskerk,78039,Senior Staff,1985-03-13,9999-01-01
Constantijn,Ozeri,78043,Engineer,1986-10-20,1991-10-20
Constantijn,Ozeri,78043,Senior Engineer,1991-10-20,9999-01-01
Jaewoo,Jumpertz,78048,Senior Staff,1993-05-28,9999-01-01
Jaewoo,Jumpertz,78048,Staff,1988-05-28,1993-05-28
Masaki,Geffroy,78074,Staff,1994-01-23,1999-02-24
Dung,Fontan,78082,Senior Engineer,1986-01-21,9999-01-01
Bingning,Gargeya,78085,Engineer,1990-11-11,1998-11-11
Bingning,Gargeya,78085,Senior Engineer,1998-11-11,9999-01-01
Kristinn,Welham,78102,Senior Staff,1997-12-15,9999-01-01
Kristinn,Welham,78102,Staff,1989-12-15,1997-12-15
Rosalie,Petereit,78105,Engineer,1987-02-09,1991-07-11
Teunis,Ushiama,78111,Senior Staff,1995-07-31,9999-01-01
Teunis,Ushiama,78111,Staff,1989-07-31,1995-07-31
Zeljko,Mellouli,78114,Senior Staff,1992-02-12,1992-06-30
Zeljko,Mellouli,78114,Staff,1987-02-12,1992-02-12
Tokuyasu,Beerel,78116,Senior Staff,1992-03-22,9999-01-01
Tokuyasu,Beerel,78116,Staff,1985-03-22,1992-03-22
Conrado,Sankaranarayanan,78141,Staff,1992-05-18,1993-11-05
Zhongwei,Spelt,78152,Senior Staff,2001-10-05,9999-01-01
Zhongwei,Spelt,78152,Staff,1993-10-05,2001-10-05
Kwan,Akiyama,78153,Engineer,1992-09-20,2000-09-20
Kwan,Akiyama,78153,Senior Engineer,2000-09-20,9999-01-01
Hironoby,Alvarado,78155,Engineer,1986-10-03,1991-10-03
Hironoby,Alvarado,78155,Senior Engineer,1991-10-03,9999-01-01
Yinlin,Kushnir,78168,Engineer,1989-09-14,1998-09-14
Yinlin,Kushnir,78168,Senior Engineer,1998-09-14,9999-01-01
Ramya,Papastamatiou,78181,Engineer,1994-08-03,9999-01-01
Mamdouh,Klassen,78185,Engineer,1986-12-08,1991-12-08
Mamdouh,Klassen,78185,Senior Engineer,1991-12-08,9999-01-01
IEEE,Gischer,78189,Staff,1986-10-17,1986-12-30
Suvo,Hofting,78195,Engineer,1994-08-15,2001-08-15
Suvo,Hofting,78195,Senior Engineer,2001-08-15,9999-01-01
Brigham,Verhoeff,78200,Engineer,1997-08-10,2000-02-26
Zito,Ligten,78212,Senior Engineer,1985-05-24,9999-01-01
Mircea,Ishibashi,78225,Engineer,1996-06-02,9999-01-01
Yannis,Potthoff,78226,Engineer,1985-08-01,1994-08-01
Yannis,Potthoff,78226,Senior Engineer,1994-08-01,9999-01-01
Tonia,Kalafatis,78229,Engineer,1987-03-16,1994-03-16
Tonia,Kalafatis,78229,Senior Engineer,1994-03-16,9999-01-01
Moti,Uhrik,78243,Engineer,1992-12-20,1997-03-29
Kankanahalli,Bashian,78245,Engineer,1985-08-28,1990-08-28
Kankanahalli,Bashian,78245,Senior Engineer,1990-08-28,9999-01-01
Subbu,Conti,78251,Staff,1999-04-16,9999-01-01
Shahaf,Rosti,78252,Senior Staff,1996-05-05,9999-01-01
Shahaf,Rosti,78252,Staff,1989-05-05,1996-05-05
Jacopo,Erie,78253,Engineer,1990-11-10,1996-11-09
Jacopo,Erie,78253,Senior Engineer,1996-11-09,9999-01-01
Munehiko,Danlos,78268,Senior Staff,1997-10-04,2001-09-04
Munehiko,Danlos,78268,Staff,1992-10-04,1997-10-04
Gennady,Dayang,78271,Engineer,1986-11-30,1994-11-30
Gennady,Dayang,78271,Senior Engineer,1994-11-30,9999-01-01
Mona,Verhoeff,78273,Senior Staff,1993-08-07,9999-01-01
Mona,Verhoeff,78273,Staff,1988-08-07,1993-08-07
Aria,Chaudhury,78310,Engineer,1987-09-26,1996-09-25
Aria,Chaudhury,78310,Senior Engineer,1996-09-25,9999-01-01
Branimir,Stassinopoulos,78313,Senior Staff,1990-04-11,9999-01-01
Branimir,Stassinopoulos,78313,Staff,1985-04-11,1990-04-11
Van,Monkewich,78321,Engineer,1985-11-20,1992-11-20
Van,Monkewich,78321,Senior Engineer,1992-11-20,9999-01-01
Tetsushi,Stranks,78327,Senior Staff,1996-04-28,9999-01-01
Berto,Gruenwald,78328,Engineer,1991-06-05,1996-06-04
Berto,Gruenwald,78328,Senior Engineer,1996-06-04,9999-01-01
Guozhong,Erol,78331,Senior Staff,2001-04-05,9999-01-01
Guozhong,Erol,78331,Staff,1993-04-05,2001-04-05
Sachio,Beausoleil,78332,Senior Engineer,1990-12-13,9999-01-01
Roselyn,Krupka,78333,Senior Engineer,1987-11-12,2002-04-19
Arne,Francisci,78347,Engineer,1993-04-29,1997-11-22
Guoxiang,Serov,78348,Engineer,1992-10-30,1997-10-30
Guoxiang,Serov,78348,Senior Engineer,1997-10-30,9999-01-01
Eric,Kobara,78350,Senior Staff,1991-03-25,9999-01-01
Eric,Kobara,78350,Staff,1985-03-25,1991-03-25
Jongsuk,Luders,78353,Senior Engineer,1987-12-13,2000-01-05
Aimee,Schlumberger,78373,Engineer,1986-08-16,1994-08-16
Aimee,Schlumberger,78373,Senior Engineer,1994-08-16,9999-01-01
Christoper,Constantine,78382,Staff,1997-09-11,2000-12-15
Syozo,Hasenauer,78385,Engineer,1986-07-02,1994-07-02
Syozo,Hasenauer,78385,Senior Engineer,1994-07-02,9999-01-01
Chaosheng,Lunt,78387,Senior Staff,1996-04-28,9999-01-01
Chaosheng,Lunt,78387,Staff,1990-04-29,1996-04-28
Sham,Kulisch,78397,Engineer,1991-01-06,2000-01-06
Sham,Kulisch,78397,Senior Engineer,2000-01-06,9999-01-01
Seongbin,Heering,78402,Engineer,1992-10-21,1997-10-21
Seongbin,Heering,78402,Senior Engineer,1997-10-21,9999-01-01
Heping,Muntz,78403,Engineer,1985-12-24,1992-12-24
Heping,Muntz,78403,Senior Engineer,1992-12-24,9999-01-01
Sreenivas,Albarhamtoshy,78410,Engineer,1988-02-21,1993-02-20
Sreenivas,Albarhamtoshy,78410,Senior Engineer,1993-02-20,9999-01-01
Toshimi,Jenevein,78413,Staff,1988-01-17,1991-05-13
Unal,Azadmanesh,78419,Engineer,1988-12-14,1995-12-15
Unal,Azadmanesh,78419,Senior Engineer,1995-12-15,9999-01-01
Zeljko,Merks,78427,Engineer,1985-11-18,1993-11-18
Zeljko,Merks,78427,Senior Engineer,1993-11-18,9999-01-01
Chinhyun,Andreotta,78429,Technique Leader,1988-03-31,9999-01-01
Arne,Schaap,78436,Engineer,1993-10-21,1998-10-21
Arne,Schaap,78436,Senior Engineer,1998-10-21,9999-01-01
Susanne,Vuskovic,78438,Senior Staff,1996-08-22,9999-01-01
Susanne,Vuskovic,78438,Staff,1987-08-23,1996-08-22
Abdulla,Beetstra,78441,Engineer,1985-11-03,1990-11-03
Abdulla,Beetstra,78441,Senior Engineer,1990-11-03,9999-01-01
Yongdong,Schahn,78443,Engineer,1987-12-03,1995-12-03
Yongdong,Schahn,78443,Senior Engineer,1995-12-03,1996-08-09
Rafols,Peot,78444,Senior Engineer,1986-09-03,9999-01-01
Lein,Baar,78445,Senior Staff,1987-07-05,9999-01-01
Chiranjit,Bahk,78447,Staff,1997-02-07,9999-01-01
Hironoby,Walstra,78452,Senior Engineer,1993-06-28,9999-01-01
Masaki,Marciano,78454,Senior Staff,1985-07-03,9999-01-01
Guttorm,Swiss,78460,Engineer,1987-11-29,1994-11-29
Guttorm,Swiss,78460,Senior Engineer,1994-11-29,9999-01-01
Zita,Kaelbling,78463,Engineer,1987-03-01,1996-02-29
Zita,Kaelbling,78463,Senior Engineer,1996-02-29,9999-01-01
Demin,Cappelletti,78465,Senior Engineer,1986-11-23,1988-12-03
Youssef,Belinskaya,78474,Engineer,1985-12-12,1994-12-12
Youssef,Belinskaya,78474,Senior Engineer,1994-12-12,9999-01-01
Lakshmi,Renear,78475,Technique Leader,1987-01-07,9999-01-01
Toshimori,Morton,78488,Senior Engineer,1988-09-07,9999-01-01
Kaijung,Basagni,78493,Technique Leader,1987-11-25,9999-01-01
Val,Pluym,78508,Senior Staff,1994-08-17,9999-01-01
Val,Pluym,78508,Staff,1986-08-17,1994-08-17
Pramod,Mitina,78511,Senior Engineer,1999-12-25,9999-01-01
Otilia,Sury,78515,Senior Staff,1995-07-04,9999-01-01
Otilia,Sury,78515,Staff,1987-07-04,1995-07-04
Jianwen,Onuegbe,78521,Engineer,1989-07-04,1996-07-04
Jianwen,Onuegbe,78521,Senior Engineer,1996-07-04,2001-08-20
Zhiwei,Bahk,78524,Senior Staff,1996-08-11,9999-01-01
Zhiwei,Bahk,78524,Staff,1988-08-11,1996-08-11
Atilio,Matzat,78542,Engineer,1986-12-09,1991-12-09
Atilio,Matzat,78542,Senior Engineer,1991-12-09,9999-01-01
Xiaoqiang,Boissier,78548,Engineer,1996-06-16,2000-03-30
Lobel,Cooman,78551,Technique Leader,1989-09-17,9999-01-01
Perry,Birke,78561,Engineer,1987-05-27,1994-05-27
Perry,Birke,78561,Senior Engineer,1994-05-27,9999-01-01
Phuoc,Harbusch,78570,Senior Staff,1991-07-21,1999-08-07
Phuoc,Harbusch,78570,Staff,1986-07-21,1991-07-21
Sandeepan,Munch,78571,Senior Engineer,1985-06-07,9999-01-01
Berry,Rosiles,78573,Senior Staff,1996-11-13,9999-01-01
Berry,Rosiles,78573,Staff,1987-11-14,1996-11-13
Rafols,Oskamp,78583,Engineer,1990-03-07,1997-03-07
Rafols,Oskamp,78583,Senior Engineer,1997-03-07,9999-01-01
Valdiodio,Shokrollahi,78586,Assistant Engineer,1986-02-22,1995-02-22
Valdiodio,Shokrollahi,78586,Engineer,1995-02-22,2001-09-25
Kazuhisa,Schaft,78589,Senior Staff,1989-06-16,9999-01-01
Xiaopeng,Garnier,78598,Senior Staff,1992-11-08,9999-01-01
Xiaopeng,Garnier,78598,Staff,1987-11-09,1992-11-08
Teiji,Peres,78618,Assistant Engineer,1988-03-19,1996-03-19
Teiji,Peres,78618,Engineer,1996-03-19,9999-01-01
Rosita,Chepyzhov,78622,Senior Staff,1996-04-04,9999-01-01
Rosita,Chepyzhov,78622,Staff,1989-04-05,1996-04-04
Geoff,Muniz,78629,Senior Staff,1991-05-29,9999-01-01
Geoff,Muniz,78629,Staff,1986-05-29,1991-05-29
Gino,Lorys,78649,Senior Staff,1993-06-01,9999-01-01
Gino,Lorys,78649,Staff,1987-06-02,1993-06-01
Turgut,Nollmann,78692,Senior Engineer,1988-04-02,9999-01-01
Xinan,Luce,78693,Staff,1998-02-22,9999-01-01
Troy,Stavenow,78697,Staff,1998-03-01,9999-01-01
Charlene,Parhami,78703,Senior Staff,1995-09-05,1995-10-21
Charlene,Parhami,78703,Staff,1986-09-05,1995-09-05
Theirry,Benantar,78710,Engineer,1985-04-03,1990-04-03
Theirry,Benantar,78710,Senior Engineer,1990-04-03,9999-01-01
Heeju,Ozeri,78715,Engineer,1988-03-11,1996-03-11
Heeju,Ozeri,78715,Senior Engineer,1996-03-11,9999-01-01
Yakichi,Scallan,78725,Senior Staff,1994-01-18,1995-08-27
Yakichi,Scallan,78725,Staff,1986-01-18,1994-01-18
Masadi,Jervis,78738,Senior Staff,2000-08-15,9999-01-01
Masadi,Jervis,78738,Staff,1992-08-15,2000-08-15
Shichao,Tempesti,78744,Engineer,1986-10-21,1988-10-12
Subbu,Peris,78745,Staff,1997-03-17,9999-01-01
Emran,Christianini,78755,Staff,1995-11-25,9999-01-01
Odinaldo,Kandlur,78763,Staff,1996-09-14,2000-02-01
Goetz,Henders,78777,Engineer,1988-04-27,1995-04-28
Goetz,Henders,78777,Senior Engineer,1995-04-28,9999-01-01
Xuejun,Warwick,78779,Assistant Engineer,1985-11-16,1992-11-16
Xuejun,Warwick,78779,Engineer,1992-11-16,1999-11-17
Xuejun,Warwick,78779,Senior Engineer,1999-11-17,9999-01-01
Udo,Speek,78784,Engineer,1989-05-28,1995-05-28
Udo,Speek,78784,Senior Engineer,1995-05-28,9999-01-01
Sadegh,Gini,78789,Staff,1985-08-03,1993-07-11
Fun,Rajaraman,78794,Senior Staff,1993-11-05,9999-01-01
Fun,Rajaraman,78794,Staff,1986-11-05,1993-11-05
Yuchang,Broder,78799,Staff,1993-08-17,1996-03-03
Vojin,Garigliano,78802,Senior Staff,1988-07-25,9999-01-01
Kasidit,Pollock,78814,Engineer,1987-04-14,1993-04-13
Kasidit,Pollock,78814,Senior Engineer,1993-04-13,9999-01-01
Vojin,Compeau,78819,Senior Staff,1993-03-12,9999-01-01
Vojin,Compeau,78819,Staff,1985-03-12,1993-03-12
Sumali,Hagimont,78832,Engineer,1999-01-23,2002-05-16
Tiina,Janocha,78836,Senior Staff,1987-12-08,9999-01-01
Aloys,Flasterstein,78841,Senior Staff,1991-02-13,9999-01-01
Aloys,Flasterstein,78841,Staff,1986-02-13,1991-02-13
Kazunori,Vuskovic,78852,Senior Staff,1999-12-10,9999-01-01
Kazunori,Vuskovic,78852,Staff,1993-12-10,1999-12-10
Arie,Chinen,78863,Staff,1998-07-15,9999-01-01
Olivera,Rusmann,78866,Senior Staff,1994-10-21,9999-01-01
Olivera,Rusmann,78866,Staff,1986-10-21,1994-10-21
Shimshon,Lung,78888,Senior Staff,1992-01-30,9999-01-01
Shimshon,Lung,78888,Staff,1986-01-30,1992-01-30
Georgi,Detkin,78907,Engineer,1996-08-05,2001-08-05
Georgi,Detkin,78907,Senior Engineer,2001-08-05,9999-01-01
Arne,Molenaar,78908,Staff,1997-10-03,9999-01-01
